R_center,X_bar,std,n,var
100091.0,0.3540911685375554,0.03840359795913919,10000,0.0014748363362071997
300091.0,0.3476118367744004,0.030192167071489095,10000,0.0009115669524727103
500091.0,0.3459398511282976,0.02744470740303,10000,0.0007532119644379297
700091.0,0.344937501747074,0.02747958156530687,10000,0.0007551274030043532
900091.0,0.3440526621808553,0.025214729593728606,10000,0.0006357825884848532
1100091.0,0.34352604039234114,0.02501607953069431,10000,0.0006258042350860229
1300091.0,0.3430132850050215,0.02387559450518679,10000,0.0005700440129761057
1500091.0,0.3426478801877355,0.023087180601174956,10000,0.0005330179081112692
1700091.0,0.3423642047356127,0.023494482123282395,10000,0.000551990690241236
1900091.0,0.3419573985143853,0.022370960200692458,10000,0.000500459860300966
2100081.0,0.34179339026848693,0.022800403185726396,9999,0.0005198583854316824
2300071.0,0.3415601389369432,0.021758604192346105,10000,0.0004734368563991815
2500071.0,0.3413681367245884,0.022040471053087676,10000,0.00048578236424199576
2700071.0,0.3412591569748278,0.022313413576332625,10000,0.0004978884254284651
2900071.0,0.34104721535439814,0.021490796881422986,10000,0.00046185435059857994
3100071.0,0.3409365813685486,0.021744309779420923,10000,0.0004728150077834204
3300071.0,0.34075383041328594,0.02142675064181992,10000,0.0004591056430667304
3500071.0,0.3405233336480652,0.02070672545397951,10000,0.0004287684790264829
3700071.0,0.340520415922388,0.021343309034706864,10000,0.0004555368405509996
3900071.0,0.3403544199028588,0.020754130916646164,10000,0.00043073395010528816
4100061.0,0.34031746167731886,0.0208292518041754,9999,0.00043385773072174413
4300051.0,0.3401615727557299,0.020362779423245905,10000,0.0004146427858397668
4500051.0,0.34010694275865233,0.02032461825471884,10000,0.0004130901072000503
4700051.0,0.3400482214091155,0.020561825217068636,10000,0.00042278865625727964
4900051.0,0.3398995775410692,0.019915176745318043,10000,0.00039661426479725654
5100051.0,0.3399565604405569,0.023195108014825796,10000,0.0005380130358194359
5300051.0,0.3397867132726038,0.01999171256348101,10000,0.00039966857122084444
5500051.0,0.33970139413933714,0.019897082487077885,10000,0.00039589389149758146
5700051.0,0.3396432966098831,0.020137505123233267,10000,0.0004055191125882461
5900051.0,0.3395663225605303,0.019753859614179293,10000,0.0003902149696567037
6100041.0,0.3395307083928048,0.020000494198705986,9999,0.0004000197681924718
6300031.0,0.3394530126271189,0.019530869773732088,10000,0.0003814548741184817
6500031.0,0.3395220069988258,0.023775431560920556,10000,0.0005652711459080172
6700031.0,0.33934070235301395,0.01953249139708779,10000,0.0003815182201773085
6900031.0,0.3392964403932128,0.01943569458133716,10000,0.0003777462238590186
7100031.0,0.3392469683090077,0.01951516887854077,10000,0.00038084181635796623
7300031.0,0.3391656501431551,0.019278095929355494,10000,0.0003716449826614329
7500031.0,0.339143915641341,0.019502790735237606,10000,0.0003803588464624698
7700031.0,0.3390755358428913,0.019203804195612087,10000,0.0003687860955834084
7900031.0,0.33904175779354234,0.019134632221730435,10000,0.0003661341502608846
8100021.0,0.33912428972878705,0.024371204815570993,9999,0.0005939556241625108
8300011.0,0.3389443724577475,0.01895619219083231,10000,0.0003593372223757718
8500011.0,0.3389135133821653,0.019194544436378455,10000,0.0003684305361201071
8700011.0,0.3388602181327909,0.018998551163915276,10000,0.0003609449463279065
8900011.0,0.338822693660932,0.01882635886948816,10000,0.0003544317882827555
9100011.0,0.3388279226070388,0.01912666023669716,10000,0.0003658291318100522
9300011.0,0.3387580431223176,0.018743792939275243,10000,0.00035132977375042446
9500011.0,0.3387424899476409,0.01894452332894036,10000,0.0003588949641607655
9700011.0,0.3387474511788947,0.020592577727206383,10000,0.0004240542574510364
9900011.0,0.33863517635647983,0.01865315992996208,10000,0.0003479403753727429
